03066825-a	http://wnpt.brlcloud.com/wn/synset?id=03066825-a	Gabonese	adj.pert	Nation@	08945529-n	http://wnpt.brlcloud.com/wn/synset?id=08945529-n	Gabon	noun.location	Gabon=
02732569-a	http://wnpt.brlcloud.com/wn/synset?id=02732569-a	Galilaean	adj.pert	Human+	08793914-n	http://wnpt.brlcloud.com/wn/synset?id=08793914-n	Galilee	noun.location	GeographicArea@
02732569-a	http://wnpt.brlcloud.com/wn/synset?id=02732569-a	Galilean	adj.pert	Human+	08793914-n	http://wnpt.brlcloud.com/wn/synset?id=08793914-n	Galilee	noun.location	GeographicArea@
02958392-a	http://wnpt.brlcloud.com/wn/synset?id=02958392-a	Gallic	adj.pert	Nation@	08929922-n	http://wnpt.brlcloud.com/wn/synset?id=08929922-n	France	noun.location	France=
03066978-a	http://wnpt.brlcloud.com/wn/synset?id=03066978-a	Gallic	adj.pert	GeopoliticalArea@	08929722-n	http://wnpt.brlcloud.com/wn/synset?id=08929722-n	Gaul	noun.location	LandArea@
02978335-a	http://wnpt.brlcloud.com/wn/synset?id=02978335-a	Galwegian	adj.pert	StateOrProvince@	08892058-n	http://wnpt.brlcloud.com/wn/synset?id=08892058-n	Galloway	noun.location	LandArea@
03067153-a	http://wnpt.brlcloud.com/wn/synset?id=03067153-a	Gambian	adj.pert	Nation@	08945821-n	http://wnpt.brlcloud.com/wn/synset?id=08945821-n	Gambia	noun.location	Gambia=
02973056-a	http://wnpt.brlcloud.com/wn/synset?id=02973056-a	Genoese	adj.pert	City@	08808452-n	http://wnpt.brlcloud.com/wn/synset?id=08808452-n	Genoa	noun.location	City@
02973056-a	http://wnpt.brlcloud.com/wn/synset?id=02973056-a	Genovese	adj.pert	City@	08808452-n	http://wnpt.brlcloud.com/wn/synset?id=08808452-n	Genoa	noun.location	City@
03067957-a	http://wnpt.brlcloud.com/wn/synset?id=03067957-a	Georgian	adj.pert	Nation@	09018848-n	http://wnpt.brlcloud.com/wn/synset?id=09018848-n	Georgia	noun.location	RepublicOfGeorgia=
03068198-a	http://wnpt.brlcloud.com/wn/synset?id=03068198-a	Georgian	adj.pert	GeopoliticalArea@	09076421-n	http://wnpt.brlcloud.com/wn/synset?id=09076421-n	Georgia	noun.location	LandArea@
03067712-a	http://wnpt.brlcloud.com/wn/synset?id=03067712-a	Georgian	adj.pert	StateOrProvince@	09075842-n	http://wnpt.brlcloud.com/wn/synset?id=09075842-n	Georgia	noun.location	Georgia=
02957469-a	http://wnpt.brlcloud.com/wn/synset?id=02957469-a	German	adj.pert	Germany=	08766988-n	http://wnpt.brlcloud.com/wn/synset?id=08766988-n	Germany	noun.location	Germany=
03068473-a	http://wnpt.brlcloud.com/wn/synset?id=03068473-a	Ghanaian	adj.pert	Nation@	08946187-n	http://wnpt.brlcloud.com/wn/synset?id=08946187-n	Ghana	noun.location	Ghana=
03068473-a	http://wnpt.brlcloud.com/wn/synset?id=03068473-a	Ghanese	adj.pert	Nation@	08946187-n	http://wnpt.brlcloud.com/wn/synset?id=08946187-n	Ghana	noun.location	Ghana=
03068473-a	http://wnpt.brlcloud.com/wn/synset?id=03068473-a	Ghanian	adj.pert	Nation@	08946187-n	http://wnpt.brlcloud.com/wn/synset?id=08946187-n	Ghana	noun.location	Ghana=
03068737-a	http://wnpt.brlcloud.com/wn/synset?id=03068737-a	Gibraltarian	adj.pert	LandArea@	09028841-n	http://wnpt.brlcloud.com/wn/synset?id=09028841-n	Gibraltar	noun.location	LandArea@
02971311-a	http://wnpt.brlcloud.com/wn/synset?id=02971311-a	Glaswegian	adj.pert	City@	08892971-n	http://wnpt.brlcloud.com/wn/synset?id=08892971-n	Glasgow	noun.location	City@
03016202-a	http://wnpt.brlcloud.com/wn/synset?id=03016202-a	Grecian	adj.pert	Nation@	08780881-n	http://wnpt.brlcloud.com/wn/synset?id=08780881-n	Greece	noun.location	Greece=
03016202-a	http://wnpt.brlcloud.com/wn/synset?id=03016202-a	Greek	adj.pert	Nation@	08780881-n	http://wnpt.brlcloud.com/wn/synset?id=08780881-n	Greece	noun.location	Greece=
03070697-a	http://wnpt.brlcloud.com/wn/synset?id=03070697-a	Grenadian	adj.pert	Nation@	08946909-n	http://wnpt.brlcloud.com/wn/synset?id=08946909-n	Grenada	noun.location	Island@
03071022-a	http://wnpt.brlcloud.com/wn/synset?id=03071022-a	Guatemalan	adj.pert	Nation@	08737041-n	http://wnpt.brlcloud.com/wn/synset?id=08737041-n	Guatemala	noun.location	Guatemala=
03071201-a	http://wnpt.brlcloud.com/wn/synset?id=03071201-a	Guinean	adj.pert	Nation@	08947319-n	http://wnpt.brlcloud.com/wn/synset?id=08947319-n	Guinea	noun.location	Guinea=
03071374-a	http://wnpt.brlcloud.com/wn/synset?id=03071374-a	Guyanese	adj.pert	Nation@	08948346-n	http://wnpt.brlcloud.com/wn/synset?id=08948346-n	Guyana	noun.location	Guyana=
03071651-a	http://wnpt.brlcloud.com/wn/synset?id=03071651-a	Haitian	adj.pert	Nation@	08751494-n	http://wnpt.brlcloud.com/wn/synset?id=08751494-n	Haiti	noun.location	Haiti=
02738760-a	http://wnpt.brlcloud.com/wn/synset?id=02738760-a	Hawaiian	adj.pert	nil	09079505-n	http://wnpt.brlcloud.com/wn/synset?id=09079505-n	Hawaii	noun.location	Island@
02738760-a	http://wnpt.brlcloud.com/wn/synset?id=02738760-a	Hawaiian	adj.pert	nil	09078231-n	http://wnpt.brlcloud.com/wn/synset?id=09078231-n	Hawaii	noun.location	Hawaii=
02739085-a	http://wnpt.brlcloud.com/wn/synset?id=02739085-a	Hebridean	adj.pert	Island+	08893223-n	http://wnpt.brlcloud.com/wn/synset?id=08893223-n	Hebrides	noun.location	LandArea@
03016202-a	http://wnpt.brlcloud.com/wn/synset?id=03016202-a	Hellenic	adj.pert	Nation@	08780881-n	http://wnpt.brlcloud.com/wn/synset?id=08780881-n	Greece	noun.location	Greece=
02971672-a	http://wnpt.brlcloud.com/wn/synset?id=02971672-a	Hindustani	adj.pert	LandArea@	08902422-n	http://wnpt.brlcloud.com/wn/synset?id=08902422-n	Hindustan	noun.location	LandArea@
03072028-a	http://wnpt.brlcloud.com/wn/synset?id=03072028-a	Hispaniolan	adj.pert	Island@	08751317-n	http://wnpt.brlcloud.com/wn/synset?id=08751317-n	Haiti	noun.location	Island@
02969241-a	http://wnpt.brlcloud.com/wn/synset?id=02969241-a	Honduran	adj.pert	Nation@	08737716-n	http://wnpt.brlcloud.com/wn/synset?id=08737716-n	Honduras	noun.location	Honduras=
02961505-a	http://wnpt.brlcloud.com/wn/synset?id=02961505-a	Hungarian	adj.pert	Nation@	08952190-n	http://wnpt.brlcloud.com/wn/synset?id=08952190-n	Hungary	noun.location	Hungary=
02958714-a	http://wnpt.brlcloud.com/wn/synset?id=02958714-a	Iberian	adj.pert	LandArea@	08984567-n	http://wnpt.brlcloud.com/wn/synset?id=08984567-n	Iberia	noun.location	LandArea@
03074173-a	http://wnpt.brlcloud.com/wn/synset?id=03074173-a	Icelandic	adj.pert	Nation@	08953324-n	http://wnpt.brlcloud.com/wn/synset?id=08953324-n	Iceland	noun.location	Iceland=
02928347-a	http://wnpt.brlcloud.com/wn/synset?id=02928347-a	Indian	adj.pert	LandArea@	08900535-n	http://wnpt.brlcloud.com/wn/synset?id=08900535-n	India	noun.location	India=
02972194-a	http://wnpt.brlcloud.com/wn/synset?id=02972194-a	Indonesian	adj.pert	Nation@	08907606-n	http://wnpt.brlcloud.com/wn/synset?id=08907606-n	Indonesia	noun.location	Indonesia=
02751177-a	http://wnpt.brlcloud.com/wn/synset?id=02751177-a	Ionian	adj.pert	nil	08786283-n	http://wnpt.brlcloud.com/wn/synset?id=08786283-n	Attica	noun.location	LandArea@
02750948-a	http://wnpt.brlcloud.com/wn/synset?id=02750948-a	Ionic	adj.pert	Building+	09042924-n	http://wnpt.brlcloud.com/wn/synset?id=09042924-n	Ionia	noun.location	LandArea@
03075470-a	http://wnpt.brlcloud.com/wn/synset?id=03075470-a	Iraki	adj.pert	Nation@	08913434-n	http://wnpt.brlcloud.com/wn/synset?id=08913434-n	Iraq	noun.location	Iraq=
03075191-a	http://wnpt.brlcloud.com/wn/synset?id=03075191-a	Iranian	adj.pert	Nation@	08910668-n	http://wnpt.brlcloud.com/wn/synset?id=08910668-n	Iran	noun.location	Iran=
03075470-a	http://wnpt.brlcloud.com/wn/synset?id=03075470-a	Iraqi	adj.pert	Nation@	08913434-n	http://wnpt.brlcloud.com/wn/synset?id=08913434-n	Iraq	noun.location	Iraq=
03003744-a	http://wnpt.brlcloud.com/wn/synset?id=03003744-a	Irish	adj.pert	Ireland=	08859173-n	http://wnpt.brlcloud.com/wn/synset?id=08859173-n	Ireland	noun.location	Island@
02972925-a	http://wnpt.brlcloud.com/wn/synset?id=02972925-a	Israeli	adj.pert	Nation@	08792548-n	http://wnpt.brlcloud.com/wn/synset?id=08792548-n	Israel	noun.location	Israel=
02957066-a	http://wnpt.brlcloud.com/wn/synset?id=02957066-a	Italian	adj.pert	Nation@	08801678-n	http://wnpt.brlcloud.com/wn/synset?id=08801678-n	Italy	noun.location	Italy=
03076432-a	http://wnpt.brlcloud.com/wn/synset?id=03076432-a	Jamaican	adj.pert	Nation@	08753933-n	http://wnpt.brlcloud.com/wn/synset?id=08753933-n	Jamaica	noun.location	Jamaica=
02965043-a	http://wnpt.brlcloud.com/wn/synset?id=02965043-a	Japanese	adj.pert	Nation@	08921850-n	http://wnpt.brlcloud.com/wn/synset?id=08921850-n	Japan	noun.location	Japan=
03076663-a	http://wnpt.brlcloud.com/wn/synset?id=03076663-a	Javan	adj.pert	Nation@	08908248-n	http://wnpt.brlcloud.com/wn/synset?id=08908248-n	Java	noun.location	Island@
03076663-a	http://wnpt.brlcloud.com/wn/synset?id=03076663-a	Javanese	adj.pert	Nation@	08908248-n	http://wnpt.brlcloud.com/wn/synset?id=08908248-n	Java	noun.location	Island@
03077235-a	http://wnpt.brlcloud.com/wn/synset?id=03077235-a	Jordanian	adj.pert	Nation@	08927186-n	http://wnpt.brlcloud.com/wn/synset?id=08927186-n	Jordan	noun.location	Jordan=
02968828-a	http://wnpt.brlcloud.com/wn/synset?id=02968828-a	Kampuchean	adj.pert	Nation@	08716738-n	http://wnpt.brlcloud.com/wn/synset?id=08716738-n	Cambodia	noun.location	Cambodia=
03078234-a	http://wnpt.brlcloud.com/wn/synset?id=03078234-a	Kashmiri	adj.pert	LandArea@	08975617-n	http://wnpt.brlcloud.com/wn/synset?id=08975617-n	Kashmir	noun.location	LandArea@
03107596-a	http://wnpt.brlcloud.com/wn/synset?id=03107596-a	Katari	adj.pert	Nation@	08986905-n	http://wnpt.brlcloud.com/wn/synset?id=08986905-n	Qatar	noun.location	Qatar=
03078445-a	http://wnpt.brlcloud.com/wn/synset?id=03078445-a	Kazakhstani	adj.pert	nil	09019726-n	http://wnpt.brlcloud.com/wn/synset?id=09019726-n	Kazakhstan	noun.location	Kazakhstan=
03078586-a	http://wnpt.brlcloud.com/wn/synset?id=03078586-a	Kenyan	adj.pert	Nation+	08928193-n	http://wnpt.brlcloud.com/wn/synset?id=08928193-n	Kenya	noun.location	Kenya=
02967791-a	http://wnpt.brlcloud.com/wn/synset?id=02967791-a	Korean	adj.pert	EthnicGroup@	08954611-n	http://wnpt.brlcloud.com/wn/synset?id=08954611-n	Korea	noun.location	LandArea@
03078832-a	http://wnpt.brlcloud.com/wn/synset?id=03078832-a	Kurdish	adj.pert	nil	09038990-n	http://wnpt.brlcloud.com/wn/synset?id=09038990-n	Kurdistan	noun.location	GeographicArea@
03079151-a	http://wnpt.brlcloud.com/wn/synset?id=03079151-a	Kuwaiti	adj.pert	Nation@	08929243-n	http://wnpt.brlcloud.com/wn/synset?id=08929243-n	Kuwait	noun.location	Kuwait=
03078975-a	http://wnpt.brlcloud.com/wn/synset?id=03078975-a	Kuwaiti	adj.pert	City@	08929555-n	http://wnpt.brlcloud.com/wn/synset?id=08929555-n	Kuwait	noun.location	City@
02963272-a	http://wnpt.brlcloud.com/wn/synset?id=02963272-a	Kyrgyzstani	adj.pert	nil	09020440-n	http://wnpt.brlcloud.com/wn/synset?id=09020440-n	Kyrgyzstan	noun.location	Kyrgyzstan=
03079293-a	http://wnpt.brlcloud.com/wn/synset?id=03079293-a	Lancastrian	adj.pert	City@	08873269-n	http://wnpt.brlcloud.com/wn/synset?id=08873269-n	Lancaster	noun.location	City@
03079627-a	http://wnpt.brlcloud.com/wn/synset?id=03079627-a	Laotian	adj.pert	Nation@	08956760-n	http://wnpt.brlcloud.com/wn/synset?id=08956760-n	Laos	noun.location	Laos=
03080238-a	http://wnpt.brlcloud.com/wn/synset?id=03080238-a	Latin	adj.pert	GeopoliticalArea@	08806735-n	http://wnpt.brlcloud.com/wn/synset?id=08806735-n	Latium	noun.location	LandArea@
02754995-a	http://wnpt.brlcloud.com/wn/synset?id=02754995-a	Latin-American	adj.pert	LandArea@	09022831-n	http://wnpt.brlcloud.com/wn/synset?id=09022831-n	Latin_America	noun.location	LandArea@
02962818-a	http://wnpt.brlcloud.com/wn/synset?id=02962818-a	Latvian	adj.pert	Nation@	09013074-n	http://wnpt.brlcloud.com/wn/synset?id=09013074-n	Latvia	noun.location	Latvia=
03080619-a	http://wnpt.brlcloud.com/wn/synset?id=03080619-a	Lebanese	adj.pert	Nation@	08957381-n	http://wnpt.brlcloud.com/wn/synset?id=08957381-n	Lebanon	noun.location	Lebanon=
03080862-a	http://wnpt.brlcloud.com/wn/synset?id=03080862-a	Levantine	adj.pert	LandArea@	08915159-n	http://wnpt.brlcloud.com/wn/synset?id=08915159-n	Levant	noun.location	LandArea@
03081006-a	http://wnpt.brlcloud.com/wn/synset?id=03081006-a	Liberian	adj.pert	Nation@	08959254-n	http://wnpt.brlcloud.com/wn/synset?id=08959254-n	Liberia	noun.location	Liberia=
03081160-a	http://wnpt.brlcloud.com/wn/synset?id=03081160-a	Libyan	adj.pert	Nation@	08959683-n	http://wnpt.brlcloud.com/wn/synset?id=08959683-n	Libya	noun.location	Libya=
03081328-a	http://wnpt.brlcloud.com/wn/synset?id=03081328-a	Liechtensteiner	adj.pert	Nation@	08960548-n	http://wnpt.brlcloud.com/wn/synset?id=08960548-n	Liechtenstein	noun.location	Liechtenstein=
02962961-a	http://wnpt.brlcloud.com/wn/synset?id=02962961-a	Lithuanian	adj.pert	Nation@	09013830-n	http://wnpt.brlcloud.com/wn/synset?id=09013830-n	Lithuania	noun.location	Lithuania=
03081813-a	http://wnpt.brlcloud.com/wn/synset?id=03081813-a	Liverpudlian	adj.pert	City@	08877382-n	http://wnpt.brlcloud.com/wn/synset?id=08877382-n	Liverpool	noun.location	PortCity@
02958844-a	http://wnpt.brlcloud.com/wn/synset?id=02958844-a	Lusitanian	adj.pert	LandArea@	09166304-n	http://wnpt.brlcloud.com/wn/synset?id=09166304-n	Lusitania	noun.location	LandArea@
02960832-a	http://wnpt.brlcloud.com/wn/synset?id=02960832-a	Luxembourgian	adj.pert	Nation@	08960987-n	http://wnpt.brlcloud.com/wn/synset?id=08960987-n	Luxembourg	noun.location	Luxembourg=
03082125-a	http://wnpt.brlcloud.com/wn/synset?id=03082125-a	Luxemburger	adj.pert	City@	08961402-n	http://wnpt.brlcloud.com/wn/synset?id=08961402-n	Luxemburg	noun.location	City@
03081986-a	http://wnpt.brlcloud.com/wn/synset?id=03081986-a	Luxemburger	adj.pert	Nation@	08960987-n	http://wnpt.brlcloud.com/wn/synset?id=08960987-n	Luxemburg	noun.location	Luxembourg=
03082253-a	http://wnpt.brlcloud.com/wn/synset?id=03082253-a	Macedonian	adj.pert	GeopoliticalArea@	08961630-n	http://wnpt.brlcloud.com/wn/synset?id=08961630-n	Macedonia	noun.location	Macedonia=
03082589-a	http://wnpt.brlcloud.com/wn/synset?id=03082589-a	Madagascan	adj.pert	Island@	08962187-n	http://wnpt.brlcloud.com/wn/synset?id=08962187-n	Madagascar	noun.location	Madagascar=
03082875-a	http://wnpt.brlcloud.com/wn/synset?id=03082875-a	Malawian	adj.pert	Nation@	08962610-n	http://wnpt.brlcloud.com/wn/synset?id=08962610-n	Malawi	noun.location	Malawi=
03083417-a	http://wnpt.brlcloud.com/wn/synset?id=03083417-a	Malayan	adj.pert	Nation@	08963369-n	http://wnpt.brlcloud.com/wn/synset?id=08963369-n	Malaya	noun.location	Malaysia=
03083417-a	http://wnpt.brlcloud.com/wn/synset?id=03083417-a	Malaysian	adj.pert	Nation@	08963369-n	http://wnpt.brlcloud.com/wn/synset?id=08963369-n	Malaysia	noun.location	Malaysia=
03083678-a	http://wnpt.brlcloud.com/wn/synset?id=03083678-a	Malian	adj.pert	Nation@	08965598-n	http://wnpt.brlcloud.com/wn/synset?id=08965598-n	Mali	noun.location	Mali=
03083842-a	http://wnpt.brlcloud.com/wn/synset?id=03083842-a	Maltese	adj.pert	Nation@	08966408-n	http://wnpt.brlcloud.com/wn/synset?id=08966408-n	Malta	noun.location	Malta=
03083842-a	http://wnpt.brlcloud.com/wn/synset?id=03083842-a	Maltese	adj.pert	Nation@	08966239-n	http://wnpt.brlcloud.com/wn/synset?id=08966239-n	Malta	noun.location	Island@
02969060-a	http://wnpt.brlcloud.com/wn/synset?id=02969060-a	Manchurian	adj.pert	GeopoliticalArea@	08722844-n	http://wnpt.brlcloud.com/wn/synset?id=08722844-n	Manchuria	noun.location	LandArea@
03084196-a	http://wnpt.brlcloud.com/wn/synset?id=03084196-a	Mancunian	adj.pert	City@	08876975-n	http://wnpt.brlcloud.com/wn/synset?id=08876975-n	Manchester	noun.location	ManchesterUnitedKingdom=
03084548-a	http://wnpt.brlcloud.com/wn/synset?id=03084548-a	Manx	adj.pert	Island@	08887716-n	http://wnpt.brlcloud.com/wn/synset?id=08887716-n	Man	noun.location	Island@
03024420-a	http://wnpt.brlcloud.com/wn/synset?id=03024420-a	Maroc	adj.pert	Nation@	08969291-n	http://wnpt.brlcloud.com/wn/synset?id=08969291-n	Morocco	noun.location	Morocco=
03084759-a	http://wnpt.brlcloud.com/wn/synset?id=03084759-a	Mauritanian	adj.pert	Nation@	08967484-n	http://wnpt.brlcloud.com/wn/synset?id=08967484-n	Mauritius	noun.location	Mauritius=
03084759-a	http://wnpt.brlcloud.com/wn/synset?id=03084759-a	Mauritanian	adj.pert	Nation@	08967329-n	http://wnpt.brlcloud.com/wn/synset?id=08967329-n	Mauritius	noun.location	Island@
03084759-a	http://wnpt.brlcloud.com/wn/synset?id=03084759-a	Mauritian	adj.pert	Nation@	08967484-n	http://wnpt.brlcloud.com/wn/synset?id=08967484-n	Mauritius	noun.location	Mauritius=
03084759-a	http://wnpt.brlcloud.com/wn/synset?id=03084759-a	Mauritian	adj.pert	Nation@	08967329-n	http://wnpt.brlcloud.com/wn/synset?id=08967329-n	Mauritius	noun.location	Island@
02863959-a	http://wnpt.brlcloud.com/wn/synset?id=02863959-a	Melanesian	adj.pert	nil	08836630-n	http://wnpt.brlcloud.com/wn/synset?id=08836630-n	Melanesia	noun.location	LandArea@
03026902-a	http://wnpt.brlcloud.com/wn/synset?id=03026902-a	Mexican	adj.pert	Nation@	08740875-n	http://wnpt.brlcloud.com/wn/synset?id=08740875-n	Mexico	noun.location	Mexico=
02626379-a	http://wnpt.brlcloud.com/wn/synset?id=02626379-a	Middle_Eastern	adj.pert	nil	08791167-n	http://wnpt.brlcloud.com/wn/synset?id=08791167-n	Middle_East	noun.location	LandArea@
02970576-a	http://wnpt.brlcloud.com/wn/synset?id=02970576-a	Milanese	adj.pert	City@	08809165-n	http://wnpt.brlcloud.com/wn/synset?id=08809165-n	Milan	noun.location	MilanItaly=
02963128-a	http://wnpt.brlcloud.com/wn/synset?id=02963128-a	Moldovan	adj.pert	nil	09014586-n	http://wnpt.brlcloud.com/wn/synset?id=09014586-n	Moldova	noun.location	Moldova=
02978155-a	http://wnpt.brlcloud.com/wn/synset?id=02978155-a	Monacan	adj.pert	Nation@	08967868-n	http://wnpt.brlcloud.com/wn/synset?id=08967868-n	Monaco	noun.location	Monaco=
02978155-a	http://wnpt.brlcloud.com/wn/synset?id=02978155-a	Monegasque	adj.pert	Nation@	08967868-n	http://wnpt.brlcloud.com/wn/synset?id=08967868-n	Monaco	noun.location	Monaco=
03087088-a	http://wnpt.brlcloud.com/wn/synset?id=03087088-a	Mongol	adj.pert	LandArea@	08968677-n	http://wnpt.brlcloud.com/wn/synset?id=08968677-n	Mongolia	noun.location	LandArea@
03087424-a	http://wnpt.brlcloud.com/wn/synset?id=03087424-a	Mongolian	adj.pert	Nation@	08968879-n	http://wnpt.brlcloud.com/wn/synset?id=08968879-n	Mongolia	noun.location	Mongolia=
03087088-a	http://wnpt.brlcloud.com/wn/synset?id=03087088-a	Mongolian	adj.pert	LandArea@	08968677-n	http://wnpt.brlcloud.com/wn/synset?id=08968677-n	Mongolia	noun.location	LandArea@
03087685-a	http://wnpt.brlcloud.com/wn/synset?id=03087685-a	Mongoloid	adj.pert	EthnicGroup@	08968677-n	http://wnpt.brlcloud.com/wn/synset?id=08968677-n	Mongolia	noun.location	LandArea@
03040635-a	http://wnpt.brlcloud.com/wn/synset?id=03040635-a	Moravian	adj.pert	nil	08758679-n	http://wnpt.brlcloud.com/wn/synset?id=08758679-n	Moravia	noun.location	GeographicArea@
03024420-a	http://wnpt.brlcloud.com/wn/synset?id=03024420-a	Moroccan	adj.pert	Nation@	08969291-n	http://wnpt.brlcloud.com/wn/synset?id=08969291-n	Morocco	noun.location	Morocco=
03088558-a	http://wnpt.brlcloud.com/wn/synset?id=03088558-a	Mozambican	adj.pert	Nation@	08971025-n	http://wnpt.brlcloud.com/wn/synset?id=08971025-n	Mozambique	noun.location	Mozambique=
03016857-a	http://wnpt.brlcloud.com/wn/synset?id=03016857-a	Mycenaean	adj.pert	EthnicGroup@	08787049-n	http://wnpt.brlcloud.com/wn/synset?id=08787049-n	Mycenae	noun.location	City@
03088838-a	http://wnpt.brlcloud.com/wn/synset?id=03088838-a	Namibian	adj.pert	Nation@	08699654-n	http://wnpt.brlcloud.com/wn/synset?id=08699654-n	Namibia	noun.location	Namibia=
03088968-a	http://wnpt.brlcloud.com/wn/synset?id=03088968-a	Nauruan	adj.pert	Nation@	08841483-n	http://wnpt.brlcloud.com/wn/synset?id=08841483-n	Nauru	noun.location	Island@
02767872-a	http://wnpt.brlcloud.com/wn/synset?id=02767872-a	Nazarene	adj.pert	nil	08794193-n	http://wnpt.brlcloud.com/wn/synset?id=08794193-n	Nazareth	noun.location	City@
02970442-a	http://wnpt.brlcloud.com/wn/synset?id=02970442-a	Neapolitan	adj.pert	City@	08805565-n	http://wnpt.brlcloud.com/wn/synset?id=08805565-n	Naples	noun.location	City@
02971839-a	http://wnpt.brlcloud.com/wn/synset?id=02971839-a	Nepalese	adj.pert	Nation@	08906374-n	http://wnpt.brlcloud.com/wn/synset?id=08906374-n	Nepal	noun.location	Nepal=
02971839-a	http://wnpt.brlcloud.com/wn/synset?id=02971839-a	Nepali	adj.pert	Nation@	08906374-n	http://wnpt.brlcloud.com/wn/synset?id=08906374-n	Nepal	noun.location	Nepal=
02768740-a	http://wnpt.brlcloud.com/wn/synset?id=02768740-a	New_Caledonian	adj.pert	nil	08844108-n	http://wnpt.brlcloud.com/wn/synset?id=08844108-n	New_Caledonia	noun.location	Island@
03131480-a	http://wnpt.brlcloud.com/wn/synset?id=03131480-a	New_Zealander	adj.pert	Nation@	08971914-n	http://wnpt.brlcloud.com/wn/synset?id=08971914-n	New_Zealand	noun.location	LandArea@
03090782-a	http://wnpt.brlcloud.com/wn/synset?id=03090782-a	Nicaean	adj.pert	nil	08504151-n	http://wnpt.brlcloud.com/wn/synset?id=08504151-n	Nicaea	noun.location	City@
03090939-a	http://wnpt.brlcloud.com/wn/synset?id=03090939-a	Nicaraguan	adj.pert	Nation@	08738820-n	http://wnpt.brlcloud.com/wn/synset?id=08738820-n	Nicaragua	noun.location	Nicaragua=
03090782-a	http://wnpt.brlcloud.com/wn/synset?id=03090782-a	Nicene	adj.pert	nil	08504151-n	http://wnpt.brlcloud.com/wn/synset?id=08504151-n	Nicaea	noun.location	City@
03091307-a	http://wnpt.brlcloud.com/wn/synset?id=03091307-a	Nigerian	adj.pert	Nation@	08973776-n	http://wnpt.brlcloud.com/wn/synset?id=08973776-n	Nigeria	noun.location	Nigeria=
03092527-a	http://wnpt.brlcloud.com/wn/synset?id=03092527-a	Nordic	adj.pert	LandArea@	08760393-n	http://wnpt.brlcloud.com/wn/synset?id=08760393-n	northern_Europe	noun.location	LandArea@
03092958-a	http://wnpt.brlcloud.com/wn/synset?id=03092958-a	Norman	adj.pert	StateOrProvince@	08944561-n	http://wnpt.brlcloud.com/wn/synset?id=08944561-n	Normandy	noun.location	StateOrProvince@
02959912-a	http://wnpt.brlcloud.com/wn/synset?id=02959912-a	Norse	adj.pert	Nation@	08764107-n	http://wnpt.brlcloud.com/wn/synset?id=08764107-n	Norway	noun.location	Norway=
02996373-a	http://wnpt.brlcloud.com/wn/synset?id=02996373-a	North_African	adj.pert	nil	09178141-n	http://wnpt.brlcloud.com/wn/synset?id=09178141-n	North_Africa	noun.location	GeographicArea@
02967990-a	http://wnpt.brlcloud.com/wn/synset?id=02967990-a	North_Korean	adj.pert	Nation@	08955082-n	http://wnpt.brlcloud.com/wn/synset?id=08955082-n	North_Korea	noun.location	NorthKorea=
02769692-a	http://wnpt.brlcloud.com/wn/synset?id=02769692-a	North_Vietnamese	adj.pert	nil	09163584-n	http://wnpt.brlcloud.com/wn/synset?id=09163584-n	North_Vietnam	noun.location	Nation@
02959912-a	http://wnpt.brlcloud.com/wn/synset?id=02959912-a	Norwegian	adj.pert	Nation@	08764107-n	http://wnpt.brlcloud.com/wn/synset?id=08764107-n	Norway	noun.location	Norway=
02770229-a	http://wnpt.brlcloud.com/wn/synset?id=02770229-a	Numidian	adj.pert	nil	08707710-n	http://wnpt.brlcloud.com/wn/synset?id=08707710-n	Numidia	noun.location	GeopoliticalArea@
03093379-a	http://wnpt.brlcloud.com/wn/synset?id=03093379-a	Olympian	adj.pert	LandArea@	08790953-n	http://wnpt.brlcloud.com/wn/synset?id=08790953-n	Olympia	noun.location	LandArea@
03093379-a	http://wnpt.brlcloud.com/wn/synset?id=03093379-a	Olympic	adj.pert	LandArea@	08790953-n	http://wnpt.brlcloud.com/wn/synset?id=08790953-n	Olympia	noun.location	LandArea@
03093551-a	http://wnpt.brlcloud.com/wn/synset?id=03093551-a	Omani	adj.pert	Nation@	08975106-n	http://wnpt.brlcloud.com/wn/synset?id=08975106-n	Oman	noun.location	Oman=
02970241-a	http://wnpt.brlcloud.com/wn/synset?id=02970241-a	Ottoman	adj.pert	nil	09038597-n	http://wnpt.brlcloud.com/wn/synset?id=09038597-n	Ottoman_Empire	noun.location	GeopoliticalArea@
03095588-a	http://wnpt.brlcloud.com/wn/synset?id=03095588-a	Oxonian	adj.pert	City@	08877807-n	http://wnpt.brlcloud.com/wn/synset?id=08877807-n	Oxford	noun.location	City+
03095964-a	http://wnpt.brlcloud.com/wn/synset?id=03095964-a	Pakistani	adj.pert	Nation@	08975902-n	http://wnpt.brlcloud.com/wn/synset?id=08975902-n	Pakistan	noun.location	Pakistan=
02974615-a	http://wnpt.brlcloud.com/wn/synset?id=02974615-a	Palestinian	adj.pert	GeopoliticalArea@	08798771-n	http://wnpt.brlcloud.com/wn/synset?id=08798771-n	Palestine	noun.location	LandArea@
02966482-a	http://wnpt.brlcloud.com/wn/synset?id=02966482-a	Panamanian	adj.pert	Nation@	08739206-n	http://wnpt.brlcloud.com/wn/synset?id=08739206-n	Panama	noun.location	Panama=
